time;PID;CN;Vel. Desejada;A;A²;MSE;%
104,2;1;1,0177;1;-0,0177;0,00031329;;
104,22;1;1,0177;1;-0,0177;0,00031329;;
104,24;1;1,0177;1;-0,0177;0,00031329;;
104,26;1;1,0177;1;-0,0177;0,00031329;;
104,28;1;1,0177;1;-0,0177;0,00031329;;
104,3;1;1,0177;1;-0,0177;0,00031329;;
104,32;1;1,0177;1;-0,0177;0,00031329;;
104,34;1;1,0177;1;-0,0177;0,00031329;;
104,36;1;1,0177;1;-0,0177;0,00031329;;
104,38;1;1,0177;1;-0,0177;0,00031329;;
104,4;1;1,0177;1;-0,0177;0,00031329;;
104,42;1;1,0177;1;-0,0177;0,00031329;;
104,44;1;1,0177;1;-0,0177;0,00031329;;
104,46;1;1,0177;1;-0,0177;0,00031329;;
104,48;1;1,0177;1;-0,0177;0,00031329;;
104,5;1;1,0177;1;-0,0177;0,00031329;;
104,52;1;1,0177;1;-0,0177;0,00031329;;
104,54;1;1,0177;1;-0,0177;0,00031329;;
104,56;1;1,0177;1;-0,0177;0,00031329;;
104,58;1;1,0177;1;-0,0177;0,00031329;;
104,6;1;1,0177;1;-0,0177;0,00031329;;
104,62;1;1,0177;1;-0,0177;0,00031329;;
104,64;1;1,0177;1;-0,0177;0,00031329;;
104,66;1;1,0177;1;-0,0177;0,00031329;;
104,68;1;1,0177;1;-0,0177;0,00031329;;
104,7;1;1,0177;1;-0,0177;0,00031329;;
104,72;1;1,0177;1;-0,0177;0,00031329;;
104,74;1;1,0177;1;-0,0177;0,00031329;;
104,76;1;1,0177;1;-0,0177;0,00031329;;
104,78;1;1,0177;1;-0,0177;0,00031329;;
104,8;1;1,0177;1;-0,0177;0,00031329;;
104,82;1;1,0177;1;-0,0177;0,00031329;;
104,84;1;1,0177;1;-0,0177;0,00031329;;
104,86;1;1,0177;1;-0,0177;0,00031329;;
104,88;1;1,0177;1;-0,0177;0,00031329;;
104,9;1;1,0177;1;-0,0177;0,00031329;;
104,92;1;1,0177;1;-0,0177;0,00031329;;
104,94;1;1,0177;1;-0,0177;0,00031329;;
104,96;1;1,0177;1;-0,0177;0,00031329;;
104,98;1;1,0177;1;-0,0177;0,00031329;;
105;1;1,0177;1;-0,0177;0,00031329;;
105,02;1;1,0177;1;-0,0177;0,00031329;;
105,04;1;1,0177;1;-0,0177;0,00031329;;
105,06;1;1,0177;1;-0,0177;0,00031329;;
105,08;1;1,0177;1;-0,0177;0,00031329;;
105,1;1;1,0177;1;-0,0177;0,00031329;;
105,12;1;1,0177;1;-0,0177;0,00031329;;
105,14;1;1,0177;1;-0,0177;0,00031329;;
105,16;1;1,0177;1;-0,0177;0,00031329;;
105,18;1;1,0177;1;-0,0177;0,00031329;;
105,2;1;1,0177;1;-0,0177;0,00031329;;
105,22;1;1,0177;1;-0,0177;0,00031329;;
105,24;1;1,0177;1;-0,0177;0,00031329;;
105,26;1;1,0177;1;-0,0177;0,00031329;;
105,28;1;1,0177;1;-0,0177;0,00031329;;
105,3;1;1,0177;1;-0,0177;0,00031329;;
105,32;1;1,0177;1;-0,0177;0,00031329;;
105,34;1;1,0177;1;-0,0177;0,00031329;;
105,36;1;1,0177;1;-0,0177;0,00031329;;
105,38;1;1,0177;1;-0,0177;0,00031329;;
105,4;1;1,0177;1;-0,0177;0,00031329;;
105,42;1;1,0177;1;-0,0177;0,00031329;;
105,44;1;1,0177;1;-0,0177;0,00031329;;
105,46;1;1,0177;1;-0,0177;0,00031329;;
105,48;1;1,0177;1;-0,0177;0,00031329;;
105,5;1;1,0177;1;-0,0177;0,00031329;;
105,52;1;1,0177;1;-0,0177;0,00031329;;
105,54;1;1,0177;1;-0,0177;0,00031329;;
105,56;1;1,0177;1;-0,0177;0,00031329;;
105,58;1;1,0177;1;-0,0177;0,00031329;;
105,6;1;1,0177;1;-0,0177;0,00031329;;
105,62;1;1,0177;1;-0,0177;0,00031329;;
105,64;1;1,0177;1;-0,0177;0,00031329;;
105,66;1;1,0177;1;-0,0177;0,00031329;;
105,68;1;1,0177;1;-0,0177;0,00031329;;
105,7;1;1,0177;1;-0,0177;0,00031329;;
105,72;1;1,0177;1;-0,0177;0,00031329;;
105,74;1;1,0177;1;-0,0177;0,00031329;;
105,76;1;1,0177;1;-0,0177;0,00031329;;
105,78;1;1,0177;1;-0,0177;0,00031329;;
105,8;1;1,0177;1;-0,0177;0,00031329;;
105,82;1;1,0177;1;-0,0177;0,00031329;;
105,84;1;1,0177;1;-0,0177;0,00031329;;
105,86;1;1,0177;1;-0,0177;0,00031329;;
105,88;1;1,0177;1;-0,0177;0,00031329;;
105,9;1;1,0177;1;-0,0177;0,00031329;;
105,92;1;1,0177;1;-0,0177;0,00031329;;
105,94;1;1,0177;1;-0,0177;0,00031329;;
105,96;1;1,0177;1;-0,0177;0,00031329;;
105,98;1;1,0177;1;-0,0177;0,00031329;;
106;1;1,0177;1;-0,0177;0,00031329;;
106,02;1;1,0177;1;-0,0177;0,00031329;;
106,04;1;1,0177;1;-0,0177;0,00031329;;
106,06;1;1,0177;1;-0,0177;0,00031329;;
106,08;1;1,0177;1;-0,0177;0,00031329;;
106,1;1;1,0177;1;-0,0177;0,00031329;;
106,12;1;1,0177;1;-0,0177;0,00031329;;
106,14;1;1,0177;1;-0,0177;0,00031329;;
106,16;1;1,0177;1;-0,0177;0,00031329;;
106,18;1;1,0177;1;-0,0177;0,00031329;;
106,2;1;1,0177;1;-0,0177;0,00031329;;
106,22;1;1,0177;1;-0,0177;0,00031329;;
106,24;1;1,0177;1;-0,0177;0,00031329;;
106,26;1;1,0177;1;-0,0177;0,00031329;;
106,28;1;1,0177;1;-0,0177;0,00031329;;
106,3;1;1,0177;1;-0,0177;0,00031329;;
106,32;1;1,0177;1;-0,0177;0,00031329;;
106,34;1;1,0177;1;-0,0177;0,00031329;;
106,36;1;1,0177;1;-0,0177;0,00031329;;
106,38;1;1,0177;1;-0,0177;0,00031329;;
106,4;1;1,0177;1;-0,0177;0,00031329;;
106,42;1;1,0177;1;-0,0177;0,00031329;;
106,44;1;1,0177;1;-0,0177;0,00031329;;
106,46;1;1,0177;1;-0,0177;0,00031329;;
106,48;1;1,0177;1;-0,0177;0,00031329;;
106,5;1;1,0177;1;-0,0177;0,00031329;;
106,52;1;1,0177;1;-0,0177;0,00031329;;
106,54;1;1,0177;1;-0,0177;0,00031329;;
106,56;1;1,0177;1;-0,0177;0,00031329;;
106,58;1;1,0177;1;-0,0177;0,00031329;;
106,6;1;1,0177;1;-0,0177;0,00031329;;
106,62;1;1,0177;1;-0,0177;0,00031329;;
106,64;1;1,0177;1;-0,0177;0,00031329;;
106,66;1;1,0177;1;-0,0177;0,00031329;;
106,68;1;1,0177;1;-0,0177;0,00031329;;
106,7;1;1,0177;1;-0,0177;0,00031329;;
106,72;1;1,0177;1;-0,0177;0,00031329;;
106,74;1;1,0177;1;-0,0177;0,00031329;;
106,76;1;1,0177;1;-0,0177;0,00031329;;
106,78;1;1,0177;1;-0,0177;0,00031329;;
106,8;1;1,0177;1;-0,0177;0,00031329;;
106,82;1;1,0177;1;-0,0177;0,00031329;;
106,84;1;1,0177;1;-0,0177;0,00031329;;
106,86;1;1,0177;1;-0,0177;0,00031329;;
106,88;1;1,0177;1;-0,0177;0,00031329;;
106,9;1;1,0177;1;-0,0177;0,00031329;;
106,92;1;1,0177;1;-0,0177;0,00031329;;
106,94;1;1,0177;1;-0,0177;0,00031329;;
106,96;1;1,0177;1;-0,0177;0,00031329;;
106,98;1;1,0177;1;-0,0177;0,00031329;;
107;1;1,0177;1;-0,0177;0,00031329;;
107,02;1;1,0177;1;-0,0177;0,00031329;;
107,04;1;1,0177;1;-0,0177;0,00031329;;
107,06;1;1,0177;1;-0,0177;0,00031329;;
107,08;1;1,0177;1;-0,0177;0,00031329;;
107,1;1;1,0177;1;-0,0177;0,00031329;;
107,12;1;1,0177;1;-0,0177;0,00031329;;
107,14;1;1,0177;1;-0,0177;0,00031329;;
107,16;1;1,0177;1;-0,0177;0,00031329;;
107,18;1;1,0177;1;-0,0177;0,00031329;;
107,2;1;1,0177;1;-0,0177;0,00031329;;
107,22;1;1,0177;1;-0,0177;0,00031329;;
107,24;1;1,0177;1;-0,0177;0,00031329;;
107,26;1;1,0177;1;-0,0177;0,00031329;;
107,28;1;1,0177;1;-0,0177;0,00031329;;
107,3;1;1,0177;1;-0,0177;0,00031329;;
107,32;1;1,0177;1;-0,0177;0,00031329;;
107,34;1;1,0177;1;-0,0177;0,00031329;;
107,36;1;1,0177;1;-0,0177;0,00031329;;
107,38;1;1,0177;1;-0,0177;0,00031329;;
107,4;1;1,0177;1;-0,0177;0,00031329;;
107,42;1;1,0177;1;-0,0177;0,00031329;;
107,44;1;1,0177;1;-0,0177;0,00031329;;
107,46;1;1,0177;1;-0,0177;0,00031329;;
107,48;1;1,0177;1;-0,0177;0,00031329;;
107,5;1;1,0177;1;-0,0177;0,00031329;;
107,52;1;1,0177;1;-0,0177;0,00031329;;
107,54;1;1,0177;1;-0,0177;0,00031329;;
107,56;1;1,0177;1;-0,0177;0,00031329;;
107,58;1;1,0177;1;-0,0177;0,00031329;;
107,6;1;1,0177;1;-0,0177;0,00031329;;
107,62;1;1,0177;1;-0,0177;0,00031329;;
107,64;1;1,0177;1;-0,0177;0,00031329;;
107,66;1;1,0177;1;-0,0177;0,00031329;;
107,68;1;1,0177;1;-0,0177;0,00031329;;
107,7;1;1,0177;1;-0,0177;0,00031329;;
107,72;1;1,0177;1;-0,0177;0,00031329;;
107,74;1;1,0177;1;-0,0177;0,00031329;;
107,76;1;1,0177;1;-0,0177;0,00031329;;
107,78;1;1,0177;1;-0,0177;0,00031329;;
107,8;1;1,0177;1;-0,0177;0,00031329;;
107,82;1;1,0177;1;-0,0177;0,00031329;;
107,84;1;1,0177;1;-0,0177;0,00031329;;
107,86;1;1,0177;1;-0,0177;0,00031329;;
107,88;1;1,0177;1;-0,0177;0,00031329;;
107,9;1;1,0177;1;-0,0177;0,00031329;;
107,92;1;1,0177;1;-0,0177;0,00031329;;
107,94;1;1,0177;1;-0,0177;0,00031329;;
107,96;1;1,0177;1;-0,0177;0,00031329;;
107,98;1;1,0177;1;-0,0177;0,00031329;;
108;1;1,0177;1;-0,0177;0,00031329;;
108,02;1;1,0177;1;-0,0177;0,00031329;;
108,04;1;1,0177;1;-0,0177;0,00031329;;
108,06;1;1,0177;1;-0,0177;0,00031329;;
108,08;1;1,0177;1;-0,0177;0,00031329;;
108,1;1;1,0177;1;-0,0177;0,00031329;;
108,12;1;1,0177;1;-0,0177;0,00031329;;
108,14;1;1,0177;1;-0,0177;0,00031329;;
108,16;1;1,0177;1;-0,0177;0,00031329;;
108,18;1;1,0177;1;-0,0177;0,00031329;;
108,2;1;1,0177;1;-0,0177;0,00031329;;
108,22;1;1,0177;1;-0,0177;0,00031329;;
108,24;1;1,0177;1;-0,0177;0,00031329;;
108,26;1;1,0177;1;-0,0177;0,00031329;;
108,28;1;1,0177;1;-0,0177;0,00031329;;
108,3;1;1,0177;1;-0,0177;0,00031329;;
108,32;1;1,0177;1;-0,0177;0,00031329;;
108,34;1;1,0177;1;-0,0177;0,00031329;;
108,36;1;1,0177;1;-0,0177;0,00031329;;
108,38;1;1,0177;1;-0,0177;0,00031329;;
108,4;1;1,0177;1;-0,0177;0,00031329;;
108,42;1;1,0177;1;-0,0177;0,00031329;;
108,44;1;1,0177;1;-0,0177;0,00031329;;
108,46;1;1,0177;1;-0,0177;0,00031329;;
108,48;1;1,0177;1;-0,0177;0,00031329;;
108,5;1;1,0177;1;-0,0177;0,00031329;;
108,52;1;1,0177;1;-0,0177;0,00031329;;
108,54;1;1,0177;1;-0,0177;0,00031329;;
108,56;1;1,0177;1;-0,0177;0,00031329;;
108,58;1;1,0177;1;-0,0177;0,00031329;;
108,6;1;1,0177;1;-0,0177;0,00031329;;
108,62;1;1,0177;1;-0,0177;0,00031329;;
108,64;1;1,0177;1;-0,0177;0,00031329;;
108,66;1;1,0177;1;-0,0177;0,00031329;;
108,68;1;1,0177;1;-0,0177;0,00031329;;
108,7;1;1,0177;1;-0,0177;0,00031329;;
108,72;1;1,0177;1;-0,0177;0,00031329;;
108,74;1;1,0177;1;-0,0177;0,00031329;;
108,76;1;1,0177;1;-0,0177;0,00031329;;
108,78;1;1,0177;1;-0,0177;0,00031329;;
108,8;1;1,0177;1;-0,0177;0,00031329;;
108,82;1;1,0177;1;-0,0177;0,00031329;;
108,84;1;1,0177;1;-0,0177;0,00031329;;
108,86;1;1,0177;1;-0,0177;0,00031329;;
108,88;1;1,0177;1;-0,0177;0,00031329;;
108,9;1;1,0177;1;-0,0177;0,00031329;;
108,92;1;1,0177;1;-0,0177;0,00031329;;
108,94;1;1,0177;1;-0,0177;0,00031329;;
108,96;1;1,0177;1;-0,0177;0,00031329;;
108,98;1;1,0177;1;-0,0177;0,00031329;;
109;1;1,0177;1;-0,0177;0,00031329;;
109,02;1;1,0177;1;-0,0177;0,00031329;;
109,04;1;1,0177;1;-0,0177;0,00031329;;
109,06;1;1,0177;1;-0,0177;0,00031329;;
109,08;1;1,0177;1;-0,0177;0,00031329;;
109,1;1;1,0177;1;-0,0177;0,00031329;;
109,12;1;1,0177;1;-0,0177;0,00031329;;
109,14;1;1,0177;1;-0,0177;0,00031329;;
109,16;1;1,0177;1;-0,0177;0,00031329;;
109,18;1;1,0177;1;-0,0177;0,00031329;;
109,2;1;1,0177;1;-0,0177;0,00031329;;
109,22;1;1,0177;1;-0,0177;0,00031329;;
109,24;1;1,0177;1;-0,0177;0,00031329;;
109,26;1;1,0177;1;-0,0177;0,00031329;;
109,28;1;1,0177;1;-0,0177;0,00031329;;
109,3;1;1,0177;1;-0,0177;0,00031329;;
109,32;1;1,0177;1;-0,0177;0,00031329;;
109,34;1;1,0177;1;-0,0177;0,00031329;;
109,36;1;1,0177;1;-0,0177;0,00031329;;
109,38;1;1,0177;1;-0,0177;0,00031329;;
109,4;1;1,0177;1;-0,0177;0,00031329;;
109,42;1;1,0177;1;-0,0177;0,00031329;;
109,44;1;1,0177;1;-0,0177;0,00031329;;
109,46;1;1,0177;1;-0,0177;0,00031329;;
109,48;1;1,0177;1;-0,0177;0,00031329;;
109,5;1;1,0177;1;-0,0177;0,00031329;;
109,52;1;1,0177;1;-0,0177;0,00031329;;
109,54;1;1,0177;1;-0,0177;0,00031329;;
109,56;1;1,0177;1;-0,0177;0,00031329;;
109,58;1;1,0177;1;-0,0177;0,00031329;;
109,6;1;1,0177;1;-0,0177;0,00031329;;
109,62;1;1,0177;1;-0,0177;0,00031329;;
109,64;1;1,0177;1;-0,0177;0,00031329;;
109,66;1;1,0177;1;-0,0177;0,00031329;;
109,68;1;1,0177;1;-0,0177;0,00031329;;
109,7;1;1,0177;1;-0,0177;0,00031329;;
109,72;1;1,0177;1;-0,0177;0,00031329;;
109,74;1;1,0177;1;-0,0177;0,00031329;;
109,76;1;1,0177;1;-0,0177;0,00031329;;
109,78;1;1,0177;1;-0,0177;0,00031329;;
109,8;1;1,0177;1;-0,0177;0,00031329;;
109,82;1;1,0177;1;-0,0177;0,00031329;;
109,84;1;1,0177;1;-0,0177;0,00031329;;
109,86;1;1,0177;1;-0,0177;0,00031329;;
109,88;1;1,0177;1;-0,0177;0,00031329;;
109,9;1;1,0177;1;-0,0177;0,00031329;;
109,92;1;1,0177;1;-0,0177;0,00031329;;
109,94;1;1,0177;1;-0,0177;0,00031329;;
109,96;1;1,0177;1;-0,0177;0,00031329;;
109,98;1;1,0177;1;-0,0177;0,00031329;;
110;1;1,0177;1;-0,0177;0,00031329;;
110,02;1;1,0177;1;-0,0177;0,00031329;;
110,04;1;1,0177;1;-0,0177;0,00031329;;
110,06;1;1,0177;1;-0,0177;0,00031329;;
110,08;1;1,0177;1;-0,0177;0,00031329;;
110,1;1;1,0177;1;-0,0177;0,00031329;;
110,12;1;1,0177;1;-0,0177;0,00031329;;
110,14;1;1,0177;1;-0,0177;0,00031329;;
110,16;1;1,0177;1;-0,0177;0,00031329;;
110,18;1;1,0177;1;-0,0177;0,00031329;;
110,2;1;1,0177;1;-0,0177;0,00031329;;
110,22;1;1,0177;1;-0,0177;0,00031329;;
110,24;1;1,0177;1;-0,0177;0,00031329;;
110,26;1;1,0177;1;-0,0177;0,00031329;;
110,28;1;1,0177;1;-0,0177;0,00031329;;
110,3;1;1,0177;1;-0,0177;0,00031329;;
110,32;1;1,0177;1;-0,0177;0,00031329;;
110,34;1;1,0177;1;-0,0177;0,00031329;;
110,36;1;1,0177;1;-0,0177;0,00031329;;
110,38;1;1,0177;1;-0,0177;0,00031329;;
110,4;1;1,0177;1;-0,0177;0,00031329;;
110,42;1;1,0177;1;-0,0177;0,00031329;;
110,44;1;1,0177;1;-0,0177;0,00031329;;
110,46;1;1,0177;1;-0,0177;0,00031329;;
110,48;1;1,0177;1;-0,0177;0,00031329;;
110,5;1;1,0177;1;-0,0177;0,00031329;;
110,52;1;1,0177;1;-0,0177;0,00031329;;
110,54;1;1,0177;1;-0,0177;0,00031329;;
110,56;1;1,0177;1;-0,0177;0,00031329;;
110,58;1;1,0177;1;-0,0177;0,00031329;;
110,6;1;1,0177;1;-0,0177;0,00031329;;
110,62;1;1,0177;1;-0,0177;0,00031329;;
110,64;1;1,0177;1;-0,0177;0,00031329;;
110,66;1;1,0177;1;-0,0177;0,00031329;;
110,68;1;1,0177;1;-0,0177;0,00031329;;
110,7;1;1,0177;1;-0,0177;0,00031329;;
110,72;1;1,0177;1;-0,0177;0,00031329;;
110,74;1;1,0177;1;-0,0177;0,00031329;;
110,76;1;1,0177;1;-0,0177;0,00031329;;
110,78;1;1,0177;1;-0,0177;0,00031329;;
110,8;1;1,0177;1;-0,0177;0,00031329;;
110,82;1;1,0177;1;-0,0177;0,00031329;;
110,84;1;1,0177;1;-0,0177;0,00031329;;
110,86;1;1,0177;1;-0,0177;0,00031329;;
110,88;1;1,0177;1;-0,0177;0,00031329;;
110,9;1;1,0177;1;-0,0177;0,00031329;;
110,92;1;1,0177;1;-0,0177;0,00031329;;
110,94;1;1,0177;1;-0,0177;0,00031329;;
110,96;1;1,0177;1;-0,0177;0,00031329;;
110,98;1;1,0177;1;-0,0177;0,00031329;;
111;1;1,0177;1;-0,0177;0,00031329;;
111,02;1;1,0177;1;-0,0177;0,00031329;;
111,04;1;1,0177;1;-0,0177;0,00031329;;
111,06;1;1,0177;1;-0,0177;0,00031329;;
111,08;1;1,0177;1;-0,0177;0,00031329;;
111,1;1;1,0177;1;-0,0177;0,00031329;;
111,12;1;1,0177;1;-0,0177;0,00031329;;
111,14;1;1,0177;1;-0,0177;0,00031329;;
111,16;1;1,0177;1;-0,0177;0,00031329;;
111,18;1;1,0177;1;-0,0177;0,00031329;;
111,2;1;1,0177;1;-0,0177;0,00031329;;
111,22;1;1,0177;1;-0,0177;0,00031329;;
111,24;1;1,0177;1;-0,0177;0,00031329;;
111,26;1;1,0177;1;-0,0177;0,00031329;;
111,28;1;1,0177;1;-0,0177;0,00031329;;
111,3;1;1,0177;1;-0,0177;0,00031329;;
111,32;1;1,0177;1;-0,0177;0,00031329;;
111,34;1;1,0177;1;-0,0177;0,00031329;;
111,36;1;1,0177;1;-0,0177;0,00031329;;
111,38;1;1,0177;1;-0,0177;0,00031329;;
111,4;1;1,0177;1;-0,0177;0,00031329;;
111,42;1;1,0177;1;-0,0177;0,00031329;;
111,44;1;1,0177;1;-0,0177;0,00031329;;
111,46;1;1,0177;1;-0,0177;0,00031329;;
111,48;1;1,0177;1;-0,0177;0,00031329;;
111,5;1;1,0177;1;-0,0177;0,00031329;;
111,52;1;1,0177;1;-0,0177;0,00031329;;
111,54;1;1,0177;1;-0,0177;0,00031329;;
111,56;1;1,0177;1;-0,0177;0,00031329;;
111,58;1;1,0177;1;-0,0177;0,00031329;;
111,6;1;1,0177;1;-0,0177;0,00031329;;
111,62;1;1,0177;1;-0,0177;0,00031329;;
111,64;1;1,0177;1;-0,0177;0,00031329;;
111,66;1;1,0177;1;-0,0177;0,00031329;;
111,68;1;1,0177;1;-0,0177;0,00031329;;
111,7;1;1,0177;1;-0,0177;0,00031329;;
111,72;1;1,0177;1;-0,0177;0,00031329;;
111,74;1;1,0177;1;-0,0177;0,00031329;;
111,76;1;1,0177;1;-0,0177;0,00031329;;
111,78;1;1,0177;1;-0,0177;0,00031329;;
111,8;1;1,0177;1;-0,0177;0,00031329;;
111,82;1;1,0177;1;-0,0177;0,00031329;;
111,84;1;1,0177;1;-0,0177;0,00031329;;
111,86;1;1,0177;1;-0,0177;0,00031329;;
111,88;1;1,0177;1;-0,0177;0,00031329;;
111,9;1;1,0177;1;-0,0177;0,00031329;;
111,92;1;1,0177;1;-0,0177;0,00031329;;
111,94;1;1,0177;1;-0,0177;0,00031329;;
111,96;1;1,0177;1;-0,0177;0,00031329;;
111,98;1;1,0177;1;-0,0177;0,00031329;;
112;1;1,0177;1;-0,0177;0,00031329;;
112,02;1;1,0177;1;-0,0177;0,00031329;;
112,04;1;1,0177;1;-0,0177;0,00031329;;
112,06;1;1,0177;1;-0,0177;0,00031329;;
112,08;1;1,0177;1;-0,0177;0,00031329;;
112,1;1;1,0177;1;-0,0177;0,00031329;;
112,12;1;1,0177;1;-0,0177;0,00031329;;
112,14;1;1,0177;1;-0,0177;0,00031329;;
112,16;1;1,0177;1;-0,0177;0,00031329;;
112,18;1;1,0177;1;-0,0177;0,00031329;;
112,2;1;1,0177;1;-0,0177;0,00031329;;
112,22;1;1,0177;1;-0,0177;0,00031329;;
112,24;1;1,0177;1;-0,0177;0,00031329;;
112,26;1;1,0177;1;-0,0177;0,00031329;;
112,28;1;1,0177;1;-0,0177;0,00031329;;
112,3;1;1,0177;1;-0,0177;0,00031329;;
112,32;1;1,0177;1;-0,0177;0,00031329;;
112,34;1;1,0177;1;-0,0177;0,00031329;;
112,36;1;1,0177;1;-0,0177;0,00031329;;
112,38;1;1,0177;1;-0,0177;0,00031329;;
112,4;1;1,0177;1;-0,0177;0,00031329;;
112,42;1;1,0177;1;-0,0177;0,00031329;;
112,44;1;1,0177;1;-0,0177;0,00031329;;
112,46;1;1,0177;1;-0,0177;0,00031329;;
112,48;1;1,0177;1;-0,0177;0,00031329;;
112,5;1;1,0177;1;-0,0177;0,00031329;;
112,52;1;1,0177;1;-0,0177;0,00031329;;
112,54;1;1,0177;1;-0,0177;0,00031329;;
112,56;1;1,0177;1;-0,0177;0,00031329;;
112,58;1;1,0177;1;-0,0177;0,00031329;;
112,6;1;1,0177;1;-0,0177;0,00031329;;
112,62;1;1,0177;1;-0,0177;0,00031329;;
112,64;1;1,0177;1;-0,0177;0,00031329;;
112,66;1;1,0177;1;-0,0177;0,00031329;;
112,68;1;1,0177;1;-0,0177;0,00031329;;
112,7;1;1,0177;1;-0,0177;0,00031329;;
112,72;1;1,0177;1;-0,0177;0,00031329;;
112,74;1;1,0177;1;-0,0177;0,00031329;;
112,76;1;1,0177;1;-0,0177;0,00031329;;
112,78;1;1,0177;1;-0,0177;0,00031329;;
112,8;1;1,0177;1;-0,0177;0,00031329;;
112,82;1;1,0177;1;-0,0177;0,00031329;;
112,84;1;1,0177;1;-0,0177;0,00031329;;
112,86;1;1,0177;1;-0,0177;0,00031329;;
112,88;1;1,0177;1;-0,0177;0,00031329;;
112,9;1;1,0177;1;-0,0177;0,00031329;;
112,92;1;1,0177;1;-0,0177;0,00031329;;
112,94;1;1,0177;1;-0,0177;0,00031329;;
112,96;1;1,0177;1;-0,0177;0,00031329;;
112,98;1;1,0177;1;-0,0177;0,00031329;;
113;1;1,0177;1;-0,0177;0,00031329;;
113,02;1;1,0177;1;-0,0177;0,00031329;;
113,04;1;1,0177;1;-0,0177;0,00031329;;
113,06;1;1,0177;1;-0,0177;0,00031329;;
113,08;1;1,0177;1;-0,0177;0,00031329;;
113,1;1;1,0177;1;-0,0177;0,00031329;;
113,12;1;1,0177;1;-0,0177;0,00031329;;
113,14;1;1,0177;1;-0,0177;0,00031329;;
113,16;1;1,0177;1;-0,0177;0,00031329;;
113,18;1;1,0177;1;-0,0177;0,00031329;;
113,2;1;1,0177;1;-0,0177;0,00031329;;
113,22;1;1,0177;1;-0,0177;0,00031329;;
113,24;1;1,0177;1;-0,0177;0,00031329;;
113,26;1;1,0177;1;-0,0177;0,00031329;;
113,28;1;1,0177;1;-0,0177;0,00031329;;
113,3;1;1,0177;1;-0,0177;0,00031329;;
113,32;1;1,0177;1;-0,0177;0,00031329;;
113,34;1;1,0177;1;-0,0177;0,00031329;;
113,36;1;1,0177;1;-0,0177;0,00031329;;
113,38;1;1,0177;1;-0,0177;0,00031329;;
113,4;1;1,0177;1;-0,0177;0,00031329;;
113,42;1;1,0177;1;-0,0177;0,00031329;;
113,44;1;1,0177;1;-0,0177;0,00031329;;
113,46;1;1,0177;1;-0,0177;0,00031329;;
113,48;1;1,0177;1;-0,0177;0,00031329;;
113,5;1;1,0177;1;-0,0177;0,00031329;;
113,52;1;1,0177;1;-0,0177;0,00031329;;
113,54;1;1,0177;1;-0,0177;0,00031329;;
113,56;1;1,0177;1;-0,0177;0,00031329;;
113,58;1;1,0177;1;-0,0177;0,00031329;;
113,6;1;1,0177;1;-0,0177;0,00031329;;
113,62;1;1,0177;1;-0,0177;0,00031329;;
113,64;1;1,0177;1;-0,0177;0,00031329;;
113,66;1;1,0177;1;-0,0177;0,00031329;;
113,68;1;1,0177;1;-0,0177;0,00031329;;
113,7;1;1,0177;1;-0,0177;0,00031329;;
113,72;1;1,0177;1;-0,0177;0,00031329;;
113,74;1;1,0177;1;-0,0177;0,00031329;;
113,76;1;1,0177;1;-0,0177;0,00031329;;
113,78;1;1,0177;1;-0,0177;0,00031329;;
113,8;1;1,0177;1;-0,0177;0,00031329;;
113,82;1;1,0177;1;-0,0177;0,00031329;;
113,84;1;1,0177;1;-0,0177;0,00031329;;
113,86;1;1,0177;1;-0,0177;0,00031329;;
113,88;1;1,0177;1;-0,0177;0,00031329;;
113,9;1;1,0177;1;-0,0177;0,00031329;;
113,92;1;1,0177;1;-0,0177;0,00031329;;
113,94;1;1,0177;1;-0,0177;0,00031329;;
113,96;1;1,0177;1;-0,0177;0,00031329;;
113,98;1;1,0177;1;-0,0177;0,00031329;;
114;1;1,0177;1;-0,0177;0,00031329;;
114,02;1;1,0177;1;-0,0177;0,00031329;;
114,04;1;1,0177;1;-0,0177;0,00031329;;
114,06;1;1,0177;1;-0,0177;0,00031329;;
114,08;1;1,0177;1;-0,0177;0,00031329;;
114,1;1;1,0177;1;-0,0177;0,00031329;;
114,12;1;1,0177;1;-0,0177;0,00031329;;
114,14;1;1,0177;1;-0,0177;0,00031329;;
114,16;1;1,0177;1;-0,0177;0,00031329;;
114,18;1;1,0177;1;-0,0177;0,00031329;;
114,2;1;1,0177;1;-0,0177;0,00031329;;
114,22;1;1,0177;1;-0,0177;0,00031329;;
114,24;1;1,0177;1;-0,0177;0,00031329;;
114,26;1;1,0177;1;-0,0177;0,00031329;;
114,28;1;1,0177;1;-0,0177;0,00031329;;
114,3;1;1,0177;1;-0,0177;0,00031329;;
114,32;1;1,0177;1;-0,0177;0,00031329;;
114,34;1;1,0177;1;-0,0177;0,00031329;;
114,36;1;1,0177;1;-0,0177;0,00031329;;
114,38;1;1,0177;1;-0,0177;0,00031329;;
114,4;1;1,0177;1;-0,0177;0,00031329;;
114,42;1;1,0177;1;-0,0177;0,00031329;;
114,44;1;1,0177;1;-0,0177;0,00031329;;
114,46;1;1,0177;1;-0,0177;0,00031329;;
114,48;1;1,0177;1;-0,0177;0,00031329;;
114,5;1;1,0177;1;-0,0177;0,00031329;;
114,52;1;1,0177;1;-0,0177;0,00031329;;
114,54;1;1,0177;1;-0,0177;0,00031329;;
