time;vel_PID;vel_RNA;A = vel_PID - vel_RNA;A²;
71,66;1;1,0045;-0,0045;2,025E-05;
71,68;1;1,0045;-0,0045;2,025E-05;
71,7;1;1,0045;-0,0045;2,025E-05;
71,72;1;1,0045;-0,0045;2,025E-05;
71,74;1;1,0045;-0,0045;2,025E-05;
71,76;1;1,0045;-0,0045;2,025E-05;
71,78;1;1,0045;-0,0045;2,025E-05;
71,8;1;1,0045;-0,0045;2,025E-05;
71,82;1;1,0045;-0,0045;2,025E-05;
71,84;1;1,0045;-0,0045;2,025E-05;
71,86;1;1,0045;-0,0045;2,025E-05;
71,88;1;1,0045;-0,0045;2,025E-05;
71,9;1;1,0045;-0,0045;2,025E-05;
71,92;1;1,0045;-0,0045;2,025E-05;
71,94;1;1,0045;-0,0045;2,025E-05;
71,96;1;1,0045;-0,0045;2,025E-05;
71,98;1;1,0045;-0,0045;2,025E-05;
72;1;1,0045;-0,0045;2,025E-05;
72,02;1;1,0045;-0,0045;2,025E-05;
72,04;1;1,0045;-0,0045;2,025E-05;
72,06;1;1,0045;-0,0045;2,025E-05;
72,08;1;1,0045;-0,0045;2,025E-05;
72,1;1;1,0045;-0,0045;2,025E-05;
72,12;1;1,0045;-0,0045;2,025E-05;
72,14;1;1,0045;-0,0045;2,025E-05;
72,16;1;1,0045;-0,0045;2,025E-05;
72,18;1;1,0045;-0,0045;2,025E-05;
72,2;1;1,0045;-0,0045;2,025E-05;
72,22;1;1,0045;-0,0045;2,025E-05;
72,24;1;1,0045;-0,0045;2,025E-05;
72,26;1;1,0045;-0,0045;2,025E-05;
72,28;1;1,0045;-0,0045;2,025E-05;
72,3;1;1,0045;-0,0045;2,025E-05;
72,32;1;1,0045;-0,0045;2,025E-05;
72,34;1;1,0045;-0,0045;2,025E-05;
72,36;1;1,0045;-0,0045;2,025E-05;
72,38;1;1,0045;-0,0045;2,025E-05;
72,4;1;1,0045;-0,0045;2,025E-05;
72,42;1;1,0045;-0,0045;2,025E-05;
72,44;1;1,0045;-0,0045;2,025E-05;
72,46;1;1,0045;-0,0045;2,025E-05;
72,48;1;1,0045;-0,0045;2,025E-05;
72,5;1;1,0045;-0,0045;2,025E-05;
72,52;1;1,0045;-0,0045;2,025E-05;
72,54;1;1,0045;-0,0045;2,025E-05;
72,56;1;1,0045;-0,0045;2,025E-05;
72,58;1;1,0045;-0,0045;2,025E-05;
72,6;1;1,0045;-0,0045;2,025E-05;
72,62;1;1,0045;-0,0045;2,025E-05;
72,64;1;1,0045;-0,0045;2,025E-05;
72,66;1;1,0045;-0,0045;2,025E-05;
72,68;1;1,0045;-0,0045;2,025E-05;
72,7;1;1,0045;-0,0045;2,025E-05;
72,72;1;1,0045;-0,0045;2,025E-05;
72,74;1;1,0045;-0,0045;2,025E-05;
72,76;1;1,0045;-0,0045;2,025E-05;
72,78;1;1,0045;-0,0045;2,025E-05;
72,8;1;1,0045;-0,0045;2,025E-05;
72,82;1;1,0045;-0,0045;2,025E-05;
72,84;1;1,0045;-0,0045;2,025E-05;
72,86;1;1,0045;-0,0045;2,025E-05;
72,88;1;1,0045;-0,0045;2,025E-05;
72,9;1;1,0045;-0,0045;2,025E-05;
72,92;1;1,0045;-0,0045;2,025E-05;
72,94;1;1,0045;-0,0045;2,025E-05;
72,96;1;1,0045;-0,0045;2,025E-05;
72,98;1;1,0045;-0,0045;2,025E-05;
73;1;1,0045;-0,0045;2,025E-05;
73,02;1;1,0045;-0,0045;2,025E-05;
73,04;1;1,0045;-0,0045;2,025E-05;
73,06;1;1,0045;-0,0045;2,025E-05;
73,08;1;1,0045;-0,0045;2,025E-05;
73,1;1;1,0045;-0,0045;2,025E-05;
73,12;1;1,0045;-0,0045;2,025E-05;
73,14;1;1,0045;-0,0045;2,025E-05;
73,16;1;1,0045;-0,0045;2,025E-05;
73,18;1;1,0045;-0,0045;2,025E-05;
73,2;1;1,0045;-0,0045;2,025E-05;
73,22;1;1,0045;-0,0045;2,025E-05;
73,24;1;1,0045;-0,0045;2,025E-05;
73,26;1;1,0045;-0,0045;2,025E-05;
73,28;1;1,0045;-0,0045;2,025E-05;
73,3;1;1,0045;-0,0045;2,025E-05;
73,32;1;1,0045;-0,0045;2,025E-05;
73,34;1;1,0045;-0,0045;2,025E-05;
73,36;1;1,0045;-0,0045;2,025E-05;
73,38;1;1,0045;-0,0045;2,025E-05;
73,4;1;1,0045;-0,0045;2,025E-05;
73,42;1;1,0045;-0,0045;2,025E-05;
73,44;1;1,0045;-0,0045;2,025E-05;
73,46;1;1,0045;-0,0045;2,025E-05;
73,48;1;1,0045;-0,0045;2,025E-05;
73,5;1;1,0045;-0,0045;2,025E-05;
73,52;1;1,0045;-0,0045;2,025E-05;
73,54;1;1,0045;-0,0045;2,025E-05;
73,56;1;1,0045;-0,0045;2,025E-05;
73,58;1;1,0045;-0,0045;2,025E-05;
73,6;1;1,0045;-0,0045;2,025E-05;
73,62;1;1,0045;-0,0045;2,025E-05;
73,64;1;1,0045;-0,0045;2,025E-05;
73,66;1;1,0045;-0,0045;2,025E-05;
73,68;1;1,0045;-0,0045;2,025E-05;
73,7;1;1,0045;-0,0045;2,025E-05;
73,72;1;1,0045;-0,0045;2,025E-05;
73,74;1;1,0045;-0,0045;2,025E-05;
73,76;1;1,0045;-0,0045;2,025E-05;
73,78;1;1,0045;-0,0045;2,025E-05;
73,8;1;1,0045;-0,0045;2,025E-05;
73,82;1;1,0045;-0,0045;2,025E-05;
73,84;1;1,0045;-0,0045;2,025E-05;
73,86;1;1,0045;-0,0045;2,025E-05;
73,88;1;1,0045;-0,0045;2,025E-05;
73,9;1;1,0045;-0,0045;2,025E-05;
73,92;1;1,0045;-0,0045;2,025E-05;
73,94;1;1,0045;-0,0045;2,025E-05;
73,96;1;1,0045;-0,0045;2,025E-05;
73,98;1;1,0045;-0,0045;2,025E-05;
74;1;1,0045;-0,0045;2,025E-05;
74,02;1;1,0045;-0,0045;2,025E-05;
74,04;1;1,0045;-0,0045;2,025E-05;
74,06;1;1,0045;-0,0045;2,025E-05;
74,08;1;1,0045;-0,0045;2,025E-05;
74,1;1;1,0045;-0,0045;2,025E-05;
74,12;1;1,0045;-0,0045;2,025E-05;
74,14;1;1,0045;-0,0045;2,025E-05;
74,16;1;1,0045;-0,0045;2,025E-05;
74,18;1;1,0045;-0,0045;2,025E-05;
74,2;1;1,0045;-0,0045;2,025E-05;
74,22;1;1,0045;-0,0045;2,025E-05;
74,24;1;1,0045;-0,0045;2,025E-05;
74,26;1;1,0045;-0,0045;2,025E-05;
74,28;1;1,0045;-0,0045;2,025E-05;
74,3;1;1,0045;-0,0045;2,025E-05;
74,32;1;1,0045;-0,0045;2,025E-05;
74,34;1;1,0045;-0,0045;2,025E-05;
74,36;1;1,0045;-0,0045;2,025E-05;
74,38;1;1,0045;-0,0045;2,025E-05;
74,4;1;1,0045;-0,0045;2,025E-05;
74,42;1;1,0045;-0,0045;2,025E-05;
74,44;1;1,0045;-0,0045;2,025E-05;
74,46;1;1,0045;-0,0045;2,025E-05;
74,48;1;1,0045;-0,0045;2,025E-05;
74,5;1;1,0045;-0,0045;2,025E-05;
74,52;1;1,0045;-0,0045;2,025E-05;
74,54;1;1,0045;-0,0045;2,025E-05;
74,56;1;1,0045;-0,0045;2,025E-05;
74,58;1;1,0045;-0,0045;2,025E-05;
74,6;1;1,0045;-0,0045;2,025E-05;
74,62;1;1,0045;-0,0045;2,025E-05;
74,64;1;1,0045;-0,0045;2,025E-05;
74,66;1;1,0045;-0,0045;2,025E-05;
74,68;1;1,0045;-0,0045;2,025E-05;
74,7;1;1,0045;-0,0045;2,025E-05;
74,72;1;1,0045;-0,0045;2,025E-05;
74,74;1;1,0045;-0,0045;2,025E-05;
74,76;1;1,0045;-0,0045;2,025E-05;
74,78;1;1,0045;-0,0045;2,025E-05;
74,8;1;1,0045;-0,0045;2,025E-05;
74,82;1;1,0045;-0,0045;2,025E-05;
74,84;1;1,0045;-0,0045;2,025E-05;
74,86;1;1,0045;-0,0045;2,025E-05;
74,88;1;1,0045;-0,0045;2,025E-05;
74,9;1;1,0045;-0,0045;2,025E-05;
74,92;1;1,0045;-0,0045;2,025E-05;
74,94;1;1,0045;-0,0045;2,025E-05;
74,96;1;1,0045;-0,0045;2,025E-05;
74,98;1;1,0045;-0,0045;2,025E-05;
75;1;1,0045;-0,0045;2,025E-05;
75,02;1;1,0045;-0,0045;2,025E-05;
75,04;1;1,0045;-0,0045;2,025E-05;
75,06;1;1,0045;-0,0045;2,025E-05;
75,08;1;1,0045;-0,0045;2,025E-05;
75,1;1;1,0045;-0,0045;2,025E-05;
75,12;1;1,0045;-0,0045;2,025E-05;
75,14;1;1,0045;-0,0045;2,025E-05;
75,16;1;1,0045;-0,0045;2,025E-05;
75,18;1;1,0045;-0,0045;2,025E-05;
75,2;1;1,0045;-0,0045;2,025E-05;
75,22;1;1,0045;-0,0045;2,025E-05;
75,24;1;1,0045;-0,0045;2,025E-05;
75,26;1;1,0045;-0,0045;2,025E-05;
75,28;1;1,0045;-0,0045;2,025E-05;
75,3;1;1,0045;-0,0045;2,025E-05;
75,32;1;1,0045;-0,0045;2,025E-05;
75,34;1;1,0045;-0,0045;2,025E-05;
75,36;1;1,0045;-0,0045;2,025E-05;
75,38;1;1,0045;-0,0045;2,025E-05;
75,4;1;1,0045;-0,0045;2,025E-05;
75,42;1;1,0045;-0,0045;2,025E-05;
75,44;1;1,0045;-0,0045;2,025E-05;
75,46;1;1,0045;-0,0045;2,025E-05;
75,48;1;1,0045;-0,0045;2,025E-05;
75,5;1;1,0045;-0,0045;2,025E-05;
75,52;1;1,0045;-0,0045;2,025E-05;
75,54;1;1,0045;-0,0045;2,025E-05;
75,56;1;1,0045;-0,0045;2,025E-05;
75,58;1;1,0045;-0,0045;2,025E-05;
75,6;1;1,0045;-0,0045;2,025E-05;
75,62;1;1,0045;-0,0045;2,025E-05;
75,64;1;1,0045;-0,0045;2,025E-05;
75,66;1;1,0045;-0,0045;2,025E-05;
75,68;1;1,0045;-0,0045;2,025E-05;
75,7;1;1,0045;-0,0045;2,025E-05;
75,72;1;1,0045;-0,0045;2,025E-05;
75,74;1;1,0045;-0,0045;2,025E-05;
75,76;1;1,0045;-0,0045;2,025E-05;
75,78;1;1,0045;-0,0045;2,025E-05;
75,8;1;1,0045;-0,0045;2,025E-05;
75,82;1;1,0045;-0,0045;2,025E-05;
75,84;1;1,0045;-0,0045;2,025E-05;
75,86;1;1,0045;-0,0045;2,025E-05;
75,88;1;1,0045;-0,0045;2,025E-05;
75,9;1;1,0045;-0,0045;2,025E-05;
75,92;1;1,0045;-0,0045;2,025E-05;
75,94;1;1,0045;-0,0045;2,025E-05;
75,96;1;1,0045;-0,0045;2,025E-05;
75,98;1;1,0045;-0,0045;2,025E-05;
76;1;1,0045;-0,0045;2,025E-05;
76,02;1;1,0045;-0,0045;2,025E-05;
76,04;1;1,0045;-0,0045;2,025E-05;
76,06;1;1,0045;-0,0045;2,025E-05;
76,08;1;1,0045;-0,0045;2,025E-05;
76,1;1;1,0045;-0,0045;2,025E-05;
76,12;1;1,0045;-0,0045;2,025E-05;
76,14;1;1,0045;-0,0045;2,025E-05;
76,16;1;1,0045;-0,0045;2,025E-05;
76,18;1;1,0045;-0,0045;2,025E-05;
76,2;1;1,0045;-0,0045;2,025E-05;
76,22;1;1,0045;-0,0045;2,025E-05;
76,24;1;1,0045;-0,0045;2,025E-05;
76,26;1;1,0045;-0,0045;2,025E-05;
76,28;1;1,0045;-0,0045;2,025E-05;
76,3;1;1,0045;-0,0045;2,025E-05;
76,32;1;1,0045;-0,0045;2,025E-05;
76,34;1;1,0045;-0,0045;2,025E-05;
76,36;1;1,0045;-0,0045;2,025E-05;
76,38;1;1,0045;-0,0045;2,025E-05;
76,4;1;1,0045;-0,0045;2,025E-05;
76,42;1;1,0045;-0,0045;2,025E-05;
76,44;1;1,0045;-0,0045;2,025E-05;
76,46;1;1,0045;-0,0045;2,025E-05;
76,48;1;1,0045;-0,0045;2,025E-05;
76,5;1;1,0045;-0,0045;2,025E-05;
76,52;1;1,0045;-0,0045;2,025E-05;
76,54;1;1,0045;-0,0045;2,025E-05;
76,56;1;1,0045;-0,0045;2,025E-05;
76,58;1;1,0045;-0,0045;2,025E-05;
76,6;1;1,0045;-0,0045;2,025E-05;
76,62;1;1,0045;-0,0045;2,025E-05;
76,64;1;1,0045;-0,0045;2,025E-05;
76,66;1;1,0045;-0,0045;2,025E-05;
76,68;1;1,0045;-0,0045;2,025E-05;
76,7;1;1,0045;-0,0045;2,025E-05;
76,72;1;1,0045;-0,0045;2,025E-05;
76,74;1;1,0045;-0,0045;2,025E-05;
76,76;1;1,0045;-0,0045;2,025E-05;
76,78;1;1,0045;-0,0045;2,025E-05;
76,8;1;1,0045;-0,0045;2,025E-05;
76,82;1;1,0045;-0,0045;2,025E-05;
76,84;1;1,0045;-0,0045;2,025E-05;
76,86;1;1,0045;-0,0045;2,025E-05;
76,88;1;1,0045;-0,0045;2,025E-05;
76,9;1;1,0045;-0,0045;2,025E-05;
76,92;1;1,0045;-0,0045;2,025E-05;
76,94;1;1,0045;-0,0045;2,025E-05;
76,96;1;1,0045;-0,0045;2,025E-05;
76,98;1;1,0045;-0,0045;2,025E-05;
77;1;1,0045;-0,0045;2,025E-05;
77,02;1;1,0045;-0,0045;2,025E-05;
77,04;1;1,0045;-0,0045;2,025E-05;
77,06;1;1,0045;-0,0045;2,025E-05;
77,08;1;1,0045;-0,0045;2,025E-05;
77,1;1;1,0045;-0,0045;2,025E-05;
77,12;1;1,0045;-0,0045;2,025E-05;
77,14;1;1,0045;-0,0045;2,025E-05;
77,16;1;1,0045;-0,0045;2,025E-05;
77,18;1;1,0045;-0,0045;2,025E-05;
77,2;1;1,0045;-0,0045;2,025E-05;
77,22;1;1,0045;-0,0045;2,025E-05;
77,24;1;1,0045;-0,0045;2,025E-05;
77,26;1;1,0045;-0,0045;2,025E-05;
77,28;1;1,0045;-0,0045;2,025E-05;
77,3;1;1,0045;-0,0045;2,025E-05;
77,32;1;1,0045;-0,0045;2,025E-05;
77,34;1;1,0045;-0,0045;2,025E-05;
77,36;1;1,0045;-0,0045;2,025E-05;
77,38;1;1,0045;-0,0045;2,025E-05;
77,4;1;1,0045;-0,0045;2,025E-05;
77,42;1;1,0045;-0,0045;2,025E-05;
77,44;1;1,0045;-0,0045;2,025E-05;
77,46;1;1,0045;-0,0045;2,025E-05;
77,48;1;1,0045;-0,0045;2,025E-05;
77,5;1;1,0045;-0,0045;2,025E-05;
77,52;1;1,0045;-0,0045;2,025E-05;
77,54;1;1,0045;-0,0045;2,025E-05;
77,56;1;1,0045;-0,0045;2,025E-05;
77,58;1;1,0045;-0,0045;2,025E-05;
77,6;1;1,0045;-0,0045;2,025E-05;
77,62;1;1,0045;-0,0045;2,025E-05;
77,64;1;1,0045;-0,0045;2,025E-05;
77,66;1;1,0045;-0,0045;2,025E-05;
77,68;1;1,0045;-0,0045;2,025E-05;
77,7;1;1,0045;-0,0045;2,025E-05;
77,72;1;1,0045;-0,0045;2,025E-05;
77,74;1;1,0045;-0,0045;2,025E-05;
77,76;1;1,0045;-0,0045;2,025E-05;
77,78;1;1,0045;-0,0045;2,025E-05;
77,8;1;1,0045;-0,0045;2,025E-05;
77,82;1;1,0045;-0,0045;2,025E-05;
77,84;1;1,0045;-0,0045;2,025E-05;
77,86;1;1,0045;-0,0045;2,025E-05;
77,88;1;1,0045;-0,0045;2,025E-05;
77,9;1;1,0045;-0,0045;2,025E-05;
77,92;1;1,0045;-0,0045;2,025E-05;
77,94;1;1,0045;-0,0045;2,025E-05;
77,96;1;1,0045;-0,0045;2,025E-05;
77,98;1;1,0045;-0,0045;2,025E-05;
78;1;1,0045;-0,0045;2,025E-05;
78,02;1;1,0045;-0,0045;2,025E-05;
78,04;1;1,0045;-0,0045;2,025E-05;
78,06;1;1,0045;-0,0045;2,025E-05;
78,08;1;1,0045;-0,0045;2,025E-05;
78,1;1;1,0045;-0,0045;2,025E-05;
78,12;1;1,0045;-0,0045;2,025E-05;
78,14;1;1,0045;-0,0045;2,025E-05;
78,16;1;1,0045;-0,0045;2,025E-05;
78,18;1;1,0045;-0,0045;2,025E-05;
78,2;1;1,0045;-0,0045;2,025E-05;
78,22;1;1,0045;-0,0045;2,025E-05;
78,24;1;1,0045;-0,0045;2,025E-05;
78,26;1;1,0045;-0,0045;2,025E-05;
78,28;1;1,0045;-0,0045;2,025E-05;
78,3;1;1,0045;-0,0045;2,025E-05;
78,32;1;1,0045;-0,0045;2,025E-05;
78,34;1;1,0045;-0,0045;2,025E-05;
78,36;1;1,0045;-0,0045;2,025E-05;
78,38;1;1,0045;-0,0045;2,025E-05;
78,4;1;1,0045;-0,0045;2,025E-05;
78,42;1;1,0045;-0,0045;2,025E-05;
78,44;1;1,0045;-0,0045;2,025E-05;
78,46;1;1,0045;-0,0045;2,025E-05;
78,48;1;1,0045;-0,0045;2,025E-05;
78,5;1;1,0045;-0,0045;2,025E-05;
78,52;1;1,0045;-0,0045;2,025E-05;
78,54;1;1,0045;-0,0045;2,025E-05;
78,56;1;1,0045;-0,0045;2,025E-05;
78,58;1;1,0045;-0,0045;2,025E-05;
78,6;1;1,0045;-0,0045;2,025E-05;
78,62;1;1,0045;-0,0045;2,025E-05;
78,64;1;1,0045;-0,0045;2,025E-05;
78,66;1;1,0045;-0,0045;2,025E-05;
78,68;1;1,0045;-0,0045;2,025E-05;
78,7;1;1,0045;-0,0045;2,025E-05;
78,72;1;1,0045;-0,0045;2,025E-05;
78,74;1;1,0045;-0,0045;2,025E-05;
78,76;1;1,0045;-0,0045;2,025E-05;
78,78;1;1,0045;-0,0045;2,025E-05;
78,8;1;1,0045;-0,0045;2,025E-05;
78,82;1;1,0045;-0,0045;2,025E-05;
78,84;1;1,0045;-0,0045;2,025E-05;
78,86;1;1,0045;-0,0045;2,025E-05;
78,88;1;1,0045;-0,0045;2,025E-05;
78,9;1;1,0045;-0,0045;2,025E-05;
78,92;1;1,0045;-0,0045;2,025E-05;
78,94;1;1,0045;-0,0045;2,025E-05;
78,96;1;1,0045;-0,0045;2,025E-05;
78,98;1;1,0045;-0,0045;2,025E-05;
79;1;1,0045;-0,0045;2,025E-05;
79,02;1;1,0045;-0,0045;2,025E-05;
79,04;1;1,0045;-0,0045;2,025E-05;
79,06;1;1,0045;-0,0045;2,025E-05;
79,08;1;1,0045;-0,0045;2,025E-05;
79,1;1;1,0045;-0,0045;2,025E-05;
79,12;1;1,0045;-0,0045;2,025E-05;
79,14;1;1,0045;-0,0045;2,025E-05;
79,16;1;1,0045;-0,0045;2,025E-05;
79,18;1;1,0045;-0,0045;2,025E-05;
79,2;1;1,0045;-0,0045;2,025E-05;
79,22;1;1,0045;-0,0045;2,025E-05;
79,24;1;1,0045;-0,0045;2,025E-05;
79,26;1;1,0045;-0,0045;2,025E-05;
79,28;1;1,0045;-0,0045;2,025E-05;
79,3;1;1,0045;-0,0045;2,025E-05;
79,32;1;1,0045;-0,0045;2,025E-05;
79,34;1;1,0045;-0,0045;2,025E-05;
79,36;1;1,0045;-0,0045;2,025E-05;
79,38;1;1,0045;-0,0045;2,025E-05;
79,4;1;1,0045;-0,0045;2,025E-05;
79,42;1;1,0045;-0,0045;2,025E-05;
79,44;1;1,0045;-0,0045;2,025E-05;
79,46;1;1,0045;-0,0045;2,025E-05;
79,48;1;1,0045;-0,0045;2,025E-05;
79,5;1;1,0045;-0,0045;2,025E-05;
79,52;1;1,0045;-0,0045;2,025E-05;
79,54;1;1,0045;-0,0045;2,025E-05;
79,56;1;1,0045;-0,0045;2,025E-05;
79,58;1;1,0045;-0,0045;2,025E-05;
79,6;1;1,0045;-0,0045;2,025E-05;
79,62;1;1,0045;-0,0045;2,025E-05;
79,64;1;1,0045;-0,0045;2,025E-05;
79,66;1;1,0045;-0,0045;2,025E-05;
79,68;1;1,0045;-0,0045;2,025E-05;
79,7;1;1,0045;-0,0045;2,025E-05;
79,72;1;1,0045;-0,0045;2,025E-05;
79,74;1;1,0045;-0,0045;2,025E-05;
79,76;1;1,0045;-0,0045;2,025E-05;
79,78;1;1,0045;-0,0045;2,025E-05;
79,8;1;1,0045;-0,0045;2,025E-05;
79,82;1;1,0045;-0,0045;2,025E-05;
79,84;1;1,0045;-0,0045;2,025E-05;
79,86;1;1,0045;-0,0045;2,025E-05;
79,88;1;1,0045;-0,0045;2,025E-05;
79,9;1;1,0045;-0,0045;2,025E-05;
79,92;1;1,0045;-0,0045;2,025E-05;
79,94;1;1,0045;-0,0045;2,025E-05;
79,96;1;1,0045;-0,0045;2,025E-05;
79,98;1;1,0045;-0,0045;2,025E-05;
80;1;1,0045;-0,0045;2,025E-05;
80,02;1;1,0045;-0,0045;2,025E-05;
80,04;1;1,0045;-0,0045;2,025E-05;
80,06;1;1,0045;-0,0045;2,025E-05;
80,08;1;1,0045;-0,0045;2,025E-05;
80,1;1;1,0045;-0,0045;2,025E-05;
80,12;1;1,0045;-0,0045;2,025E-05;
80,14;1;1,0045;-0,0045;2,025E-05;
80,16;1;1,0045;-0,0045;2,025E-05;
80,18;1;1,0045;-0,0045;2,025E-05;
80,2;1;1,0045;-0,0045;2,025E-05;
80,22;1;1,0045;-0,0045;2,025E-05;
80,24;1;1,0045;-0,0045;2,025E-05;
80,26;1;1,0045;-0,0045;2,025E-05;
80,28;1;1,0045;-0,0045;2,025E-05;
80,3;1;1,0045;-0,0045;2,025E-05;
80,32;1;1,0045;-0,0045;2,025E-05;
80,34;1;1,0045;-0,0045;2,025E-05;
80,36;1;1,0045;-0,0045;2,025E-05;
80,38;1;1,0045;-0,0045;2,025E-05;
80,4;1;1,0045;-0,0045;2,025E-05;
80,42;1;1,0045;-0,0045;2,025E-05;
80,44;1;1,0045;-0,0045;2,025E-05;
80,46;1;1,0045;-0,0045;2,025E-05;
80,48;1;1,0045;-0,0045;2,025E-05;
80,5;1;1,0045;-0,0045;2,025E-05;
80,52;1;1,0045;-0,0045;2,025E-05;
80,54;1;1,0045;-0,0045;2,025E-05;
80,56;1;1,0045;-0,0045;2,025E-05;
80,58;1;1,0045;-0,0045;2,025E-05;
80,6;1;1,0045;-0,0045;2,025E-05;
80,62;1;1,0045;-0,0045;2,025E-05;
80,64;1;1,0045;-0,0045;2,025E-05;
80,66;1;1,0045;-0,0045;2,025E-05;
80,68;1;1,0045;-0,0045;2,025E-05;
80,7;1;1,0045;-0,0045;2,025E-05;
80,72;1;1,0045;-0,0045;2,025E-05;
80,74;1;1,0045;-0,0045;2,025E-05;
80,76;1;1,0045;-0,0045;2,025E-05;
80,78;1;1,0045;-0,0045;2,025E-05;
80,8;1;1,0045;-0,0045;2,025E-05;
80,82;1;1,0045;-0,0045;2,025E-05;
80,84;1;1,0045;-0,0045;2,025E-05;
80,86;1;1,0045;-0,0045;2,025E-05;
80,88;1;1,0045;-0,0045;2,025E-05;
80,9;1;1,0045;-0,0045;2,025E-05;
80,92;1;1,0045;-0,0045;2,025E-05;
80,94;1;1,0045;-0,0045;2,025E-05;
80,96;1;1,0045;-0,0045;2,025E-05;
80,98;1;1,0045;-0,0045;2,025E-05;
81;1;1,0045;-0,0045;2,025E-05;
81,02;1;1,0045;-0,0045;2,025E-05;
81,04;1;1,0045;-0,0045;2,025E-05;
81,06;1;1,0045;-0,0045;2,025E-05;
81,08;1;1,0045;-0,0045;2,025E-05;
81,1;1;1,0045;-0,0045;2,025E-05;
81,12;1;1,0045;-0,0045;2,025E-05;
81,14;1;1,0045;-0,0045;2,025E-05;
81,16;1;1,0045;-0,0045;2,025E-05;
81,18;1;1,0045;-0,0045;2,025E-05;
81,2;1;1,0045;-0,0045;2,025E-05;
81,22;1;1,0045;-0,0045;2,025E-05;
81,24;1;1,0045;-0,0045;2,025E-05;
81,26;1;1,0045;-0,0045;2,025E-05;
81,28;1;1,0045;-0,0045;2,025E-05;
81,3;1;1,0045;-0,0045;2,025E-05;
81,32;1;1,0045;-0,0045;2,025E-05;
81,34;1;1,0045;-0,0045;2,025E-05;
81,36;1;1,0045;-0,0045;2,025E-05;
81,38;1;1,0045;-0,0045;2,025E-05;
81,4;1;1,0045;-0,0045;2,025E-05;
81,42;1;1,0045;-0,0045;2,025E-05;
81,44;1;1,0045;-0,0045;2,025E-05;
81,46;1;1,0045;-0,0045;2,025E-05;
81,48;1;1,0045;-0,0045;2,025E-05;
81,5;1;1,0045;-0,0045;2,025E-05;
81,52;1;1,0045;-0,0045;2,025E-05;
81,54;1;1,0045;-0,0045;2,025E-05;
81,56;1;1,0045;-0,0045;2,025E-05;
81,58;1;1,0045;-0,0045;2,025E-05;
81,6;1;1,0045;-0,0045;2,025E-05;
81,62;1;1,0045;-0,0045;2,025E-05;
81,64;1;1,0045;-0,0045;2,025E-05;
81,66;1;1,0045;-0,0045;2,025E-05;
81,68;1;1,0045;-0,0045;2,025E-05;
81,7;1;1,0045;-0,0045;2,025E-05;
81,72;1;1,0045;-0,0045;2,025E-05;
81,74;1;1,0045;-0,0045;2,025E-05;
81,76;1;1,0045;-0,0045;2,025E-05;
81,78;1;1,0045;-0,0045;2,025E-05;
81,8;1;1,0045;-0,0045;2,025E-05;
81,82;1;1,0045;-0,0045;2,025E-05;
81,84;1;1,0045;-0,0045;2,025E-05;
81,86;1;1,0045;-0,0045;2,025E-05;
81,88;1;1,0045;-0,0045;2,025E-05;
81,9;1;1,0045;-0,0045;2,025E-05;
81,92;1;1,0045;-0,0045;2,025E-05;
81,94;1;1,0045;-0,0045;2,025E-05;
81,96;1;1,0045;-0,0045;2,025E-05;
81,98;1;1,0045;-0,0045;2,025E-05;
82;1;1,0045;-0,0045;2,025E-05;
82,02;1;1,0045;-0,0045;2,025E-05;
82,04;1;1,0045;-0,0045;2,025E-05;
82,06;1;1,0045;-0,0045;2,025E-05;
82,08;1;1,0045;-0,0045;2,025E-05;
82,1;1;1,0045;-0,0045;2,025E-05;
82,12;1;1,0045;-0,0045;2,025E-05;
82,14;1;1,0045;-0,0045;2,025E-05;
82,16;1;1,0045;-0,0045;2,025E-05;
82,18;1;1,0045;-0,0045;2,025E-05;
82,2;1;1,0045;-0,0045;2,025E-05;
82,22;1;1,0045;-0,0045;2,025E-05;
82,24;1;1,0045;-0,0045;2,025E-05;
82,26;1;1,0045;-0,0045;2,025E-05;
82,28;1;1,0045;-0,0045;2,025E-05;
82,3;1;1,0045;-0,0045;2,025E-05;
82,32;1;1,0045;-0,0045;2,025E-05;
82,34;1;1,0045;-0,0045;2,025E-05;
82,36;1;1,0045;-0,0045;2,025E-05;
82,38;1;1,0045;-0,0045;2,025E-05;
82,4;1;1,0045;-0,0045;2,025E-05;
82,42;1;1,0045;-0,0045;2,025E-05;
82,44;1;1,0045;-0,0045;2,025E-05;
82,46;1;1,0045;-0,0045;2,025E-05;
82,48;1;1,0045;-0,0045;2,025E-05;
82,5;1;1,0045;-0,0045;2,025E-05;
82,52;1;1,0045;-0,0045;2,025E-05;
82,54;1;1,0045;-0,0045;2,025E-05;
82,56;1;1,0045;-0,0045;2,025E-05;
82,58;1;1,0045;-0,0045;2,025E-05;
82,6;1;1,0045;-0,0045;2,025E-05;
82,62;1;1,0045;-0,0045;2,025E-05;
82,64;1;1,0045;-0,0045;2,025E-05;
82,66;1;1,0045;-0,0045;2,025E-05;
82,68;1;1,0045;-0,0045;2,025E-05;
82,7;1;1,0045;-0,0045;2,025E-05;
82,72;1;1,0045;-0,0045;2,025E-05;
82,74;1;1,0045;-0,0045;2,025E-05;
82,76;1;1,0045;-0,0045;2,025E-05;
82,78;1;1,0045;-0,0045;2,025E-05;
82,8;1;1,0045;-0,0045;2,025E-05;
82,82;1;1,0045;-0,0045;2,025E-05;
