time;RNA;PID;A;A²;;%;
105,54;10,18743511;10,01;0,17743511;0,031483218;;;
105,56;10,18743511;10,01;0,17743511;0,031483218;;;
105,58;10,18743511;10,01;0,17743511;0,031483218;;;
105,6;10,18743511;10,01;0,17743511;0,031483218;;;
105,62;10,18743511;10,01;0,17743511;0,031483218;;;
105,64;10,18743511;10,01;0,17743511;0,031483218;;;
105,66;10,18743511;10,01;0,17743511;0,031483218;;;
105,68;10,18743511;10,01;0,17743511;0,031483218;;;
105,7;10,18743511;10,01;0,17743511;0,031483218;;;
105,72;10,18743511;10,01;0,17743511;0,031483218;;;
105,74;10,18743511;10,01;0,17743511;0,031483218;;;
105,76;10,18743511;10,01;0,17743511;0,031483218;;;
105,78;10,18743511;10,01;0,17743511;0,031483218;;;
105,8;10,18743511;10,01;0,17743511;0,031483218;;;
105,82;10,18743511;10,01;0,17743511;0,031483218;;;
105,84;10,18743511;10,01;0,17743511;0,031483218;;;
105,86;10,18743511;10,01;0,17743511;0,031483218;;;
105,88;10,18743511;10,01;0,17743511;0,031483218;;;
105,9;10,18743511;10,01;0,17743511;0,031483218;;;
105,92;10,18743511;10,01;0,17743511;0,031483218;;;
105,94;10,18743511;10,01;0,17743511;0,031483218;;;
105,96;10,18743511;10,01;0,17743511;0,031483218;;;
105,98;10,18743511;10,01;0,17743511;0,031483218;;;
106;10,18743511;10,01;0,17743511;0,031483218;;;
106,02;10,18743511;10,01;0,17743511;0,031483218;;;
106,04;10,18743511;10,01;0,17743511;0,031483218;;;
106,06;10,18743511;10,01;0,17743511;0,031483218;;;
106,08;10,18743511;10,01;0,17743511;0,031483218;;;
106,1;10,18743511;10,01;0,17743511;0,031483218;;;
106,12;10,18743511;10,01;0,17743511;0,031483218;;;
106,14;10,18743511;10,01;0,17743511;0,031483218;;;
106,16;10,18743511;10,01;0,17743511;0,031483218;;;
106,18;10,18743511;10,01;0,17743511;0,031483218;;;
106,2;10,18743511;10,01;0,17743511;0,031483218;;;
106,22;10,18743511;10,01;0,17743511;0,031483218;;;
106,24;10,18743511;10,01;0,17743511;0,031483218;;;
106,26;10,18743511;10,01;0,17743511;0,031483218;;;
106,28;10,18743511;10,01;0,17743511;0,031483218;;;
106,3;10,18743511;10,01;0,17743511;0,031483218;;;
106,32;10,18743511;10,01;0,17743511;0,031483218;;;
106,34;10,18743511;10,01;0,17743511;0,031483218;;;
106,36;10,18743511;10,01;0,17743511;0,031483218;;;
106,38;10,18743511;10,01;0,17743511;0,031483218;;;
106,4;10,18743511;10,01;0,17743511;0,031483218;;;
106,42;10,18743511;10,01;0,17743511;0,031483218;;;
106,44;10,18743511;10,01;0,17743511;0,031483218;;;
106,46;10,18743511;10,01;0,17743511;0,031483218;;;
106,48;10,18743511;10,01;0,17743511;0,031483218;;;
106,5;10,18743511;10,01;0,17743511;0,031483218;;;
106,52;10,18743511;10,01;0,17743511;0,031483218;;;
106,54;10,18743511;10,01;0,17743511;0,031483218;;;
106,56;10,18743511;10,01;0,17743511;0,031483218;;;
106,58;10,18743511;10,01;0,17743511;0,031483218;;;
106,6;10,18743511;10,01;0,17743511;0,031483218;;;
106,62;10,18743511;10,01;0,17743511;0,031483218;;;
106,64;10,18743511;10,01;0,17743511;0,031483218;;;
106,66;10,18743511;10,01;0,17743511;0,031483218;;;
106,68;10,18743511;10,01;0,17743511;0,031483218;;;
106,7;10,18743511;10,01;0,17743511;0,031483218;;;
106,72;10,18743511;10,01;0,17743511;0,031483218;;;
106,74;10,18743511;10,01;0,17743511;0,031483218;;;
106,76;10,18743511;10,01;0,17743511;0,031483218;;;
106,78;10,18743511;10,01;0,17743511;0,031483218;;;
106,8;10,18743511;10,01;0,17743511;0,031483218;;;
106,82;10,18743511;10,01;0,17743511;0,031483218;;;
106,84;10,18743511;10,01;0,17743511;0,031483218;;;
106,86;10,18743511;10,01;0,17743511;0,031483218;;;
106,88;10,18743511;10,01;0,17743511;0,031483218;;;
106,9;10,18743511;10,01;0,17743511;0,031483218;;;
106,92;10,18743511;10,01;0,17743511;0,031483218;;;
106,94;10,18743511;10,01;0,17743511;0,031483218;;;
106,96;10,18743511;10,01;0,17743511;0,031483218;;;
106,98;10,18743511;10,01;0,17743511;0,031483218;;;
107;10,18743511;10,01;0,17743511;0,031483218;;;
107,02;10,18743511;10,01;0,17743511;0,031483218;;;
107,04;10,18743511;10,01;0,17743511;0,031483218;;;
107,06;10,18743511;10,01;0,17743511;0,031483218;;;
107,08;10,18743511;10,01;0,17743511;0,031483218;;;
107,1;10,18743511;10,01;0,17743511;0,031483218;;;
107,12;10,18743511;10,01;0,17743511;0,031483218;;;
107,14;10,18743511;10,01;0,17743511;0,031483218;;;
107,16;10,18743511;10,01;0,17743511;0,031483218;;;
107,18;10,18743511;10,01;0,17743511;0,031483218;;;
107,2;10,18743511;10,01;0,17743511;0,031483218;;;
107,22;10,18743511;10,01;0,17743511;0,031483218;;;
107,24;10,18743511;10,01;0,17743511;0,031483218;;;
107,26;10,18743511;10,01;0,17743511;0,031483218;;;
107,28;10,18743511;10,01;0,17743511;0,031483218;;;
107,3;10,18743511;10,01;0,17743511;0,031483218;;;
107,32;10,18743511;10,01;0,17743511;0,031483218;;;
107,34;10,18743511;10,01;0,17743511;0,031483218;;;
107,36;10,18743511;10,01;0,17743511;0,031483218;;;
107,38;10,18743511;10,01;0,17743511;0,031483218;;;
107,4;10,18743511;10,01;0,17743511;0,031483218;;;
107,42;10,18743511;10,01;0,17743511;0,031483218;;;
107,44;10,18743511;10,01;0,17743511;0,031483218;;;
107,46;10,18743511;10,01;0,17743511;0,031483218;;;
107,48;10,18743511;10,01;0,17743511;0,031483218;;;
107,5;10,18743511;10,01;0,17743511;0,031483218;;;
107,52;10,18743511;10,01;0,17743511;0,031483218;;;
107,54;10,18743511;10,01;0,17743511;0,031483218;;;
107,56;10,18743511;10,01;0,17743511;0,031483218;;;
107,58;10,18743511;10,01;0,17743511;0,031483218;;;
107,6;10,18743511;10,01;0,17743511;0,031483218;;;
107,62;10,18743511;10,01;0,17743511;0,031483218;;;
107,64;10,18743511;10,01;0,17743511;0,031483218;;;
107,66;10,18743511;10,01;0,17743511;0,031483218;;;
107,68;10,18743511;10,01;0,17743511;0,031483218;;;
107,7;10,18743511;10,01;0,17743511;0,031483218;;;
107,72;10,18743511;10,01;0,17743511;0,031483218;;;
107,74;10,18743511;10,01;0,17743511;0,031483218;;;
107,76;10,18743511;10,01;0,17743511;0,031483218;;;
107,78;10,18743511;10,01;0,17743511;0,031483218;;;
107,8;10,18743511;10,01;0,17743511;0,031483218;;;
107,82;10,18743511;10,01;0,17743511;0,031483218;;;
107,84;10,18743511;10,01;0,17743511;0,031483218;;;
107,86;10,18743511;10,01;0,17743511;0,031483218;;;
107,88;10,18743511;10,01;0,17743511;0,031483218;;;
107,9;10,18743511;10,01;0,17743511;0,031483218;;;
107,92;10,18743511;10,01;0,17743511;0,031483218;;;
107,94;10,18743511;10,01;0,17743511;0,031483218;;;
107,96;10,18743511;10,01;0,17743511;0,031483218;;;
107,98;10,18743511;10,01;0,17743511;0,031483218;;;
108;10,18743511;10,01;0,17743511;0,031483218;;;
108,02;10,18743511;10,01;0,17743511;0,031483218;;;
108,04;10,18743511;10,01;0,17743511;0,031483218;;;
108,06;10,18743511;10,01;0,17743511;0,031483218;;;
108,08;10,18743511;10,01;0,17743511;0,031483218;;;
108,1;10,18743511;10,01;0,17743511;0,031483218;;;
108,12;10,18743511;10,01;0,17743511;0,031483218;;;
108,14;10,18743511;10,01;0,17743511;0,031483218;;;
108,16;10,18743511;10,01;0,17743511;0,031483218;;;
108,18;10,18743511;10,01;0,17743511;0,031483218;;;
108,2;10,18743511;10,01;0,17743511;0,031483218;;;
108,22;10,18743511;10,01;0,17743511;0,031483218;;;
108,24;10,18743511;10,01;0,17743511;0,031483218;;;
108,26;10,18743511;10,01;0,17743511;0,031483218;;;
108,28;10,18743511;10,01;0,17743511;0,031483218;;;
108,3;10,18743511;10,01;0,17743511;0,031483218;;;
108,32;10,18743511;10,01;0,17743511;0,031483218;;;
108,34;10,18743511;10,01;0,17743511;0,031483218;;;
108,36;10,18743511;10,01;0,17743511;0,031483218;;;
108,38;10,18743511;10,01;0,17743511;0,031483218;;;
108,4;10,18743511;10,01;0,17743511;0,031483218;;;
108,42;10,18743511;10,01;0,17743511;0,031483218;;;
108,44;10,18743511;10,01;0,17743511;0,031483218;;;
108,46;10,18743511;10,01;0,17743511;0,031483218;;;
108,48;10,18743511;10,01;0,17743511;0,031483218;;;
108,5;10,18743511;10,01;0,17743511;0,031483218;;;
108,52;10,18743511;10,01;0,17743511;0,031483218;;;
108,54;10,18743511;10,01;0,17743511;0,031483218;;;
108,56;10,18743511;10,01;0,17743511;0,031483218;;;
108,58;10,18743511;10,01;0,17743511;0,031483218;;;
108,6;10,18743511;10,01;0,17743511;0,031483218;;;
108,62;10,18743511;10,01;0,17743511;0,031483218;;;
108,64;10,18743511;10,01;0,17743511;0,031483218;;;
108,66;10,18743511;10,01;0,17743511;0,031483218;;;
108,68;10,18743511;10,01;0,17743511;0,031483218;;;
108,7;10,18743511;10,01;0,17743511;0,031483218;;;
108,72;10,18743511;10,01;0,17743511;0,031483218;;;
108,74;10,18743511;10,01;0,17743511;0,031483218;;;
108,76;10,18743511;10,01;0,17743511;0,031483218;;;
108,78;10,18743511;10,01;0,17743511;0,031483218;;;
108,8;10,18743511;10,01;0,17743511;0,031483218;;;
108,82;10,18743511;10,01;0,17743511;0,031483218;;;
108,84;10,18743511;10,01;0,17743511;0,031483218;;;
108,86;10,18743511;10,01;0,17743511;0,031483218;;;
108,88;10,18743511;10,01;0,17743511;0,031483218;;;
108,9;10,18743511;10,01;0,17743511;0,031483218;;;
108,92;10,18743511;10,01;0,17743511;0,031483218;;;
108,94;10,18743511;10,01;0,17743511;0,031483218;;;
108,96;10,18743511;10,01;0,17743511;0,031483218;;;
108,98;10,18743511;10,01;0,17743511;0,031483218;;;
109;10,18743511;10,01;0,17743511;0,031483218;;;
109,02;10,18743511;10,01;0,17743511;0,031483218;;;
109,04;10,18743511;10,01;0,17743511;0,031483218;;;
109,06;10,18743511;10,01;0,17743511;0,031483218;;;
109,08;10,18743511;10,01;0,17743511;0,031483218;;;
109,1;10,18743511;10,01;0,17743511;0,031483218;;;
109,12;10,18743511;10,01;0,17743511;0,031483218;;;
109,14;10,18743511;10,01;0,17743511;0,031483218;;;
109,16;10,18743511;10,01;0,17743511;0,031483218;;;
109,18;10,18743511;10,01;0,17743511;0,031483218;;;
109,2;10,18743511;10,01;0,17743511;0,031483218;;;
109,22;10,18743511;10,01;0,17743511;0,031483218;;;
109,24;10,18743511;10,01;0,17743511;0,031483218;;;
109,26;10,18743511;10,01;0,17743511;0,031483218;;;
109,28;10,18743511;10,01;0,17743511;0,031483218;;;
109,3;10,18743511;10,01;0,17743511;0,031483218;;;
109,32;10,18743511;10,01;0,17743511;0,031483218;;;
109,34;10,18743511;10,01;0,17743511;0,031483218;;;
109,36;10,18743511;10,01;0,17743511;0,031483218;;;
109,38;10,18743511;10,01;0,17743511;0,031483218;;;
109,4;10,18743511;10,01;0,17743511;0,031483218;;;
109,42;10,18743511;10,01;0,17743511;0,031483218;;;
109,44;10,18743511;10,01;0,17743511;0,031483218;;;
109,46;10,18743511;10,01;0,17743511;0,031483218;;;
109,48;10,18743511;10,01;0,17743511;0,031483218;;;
109,5;10,18743511;10,01;0,17743511;0,031483218;;;
109,52;10,18743511;10,01;0,17743511;0,031483218;;;
109,54;10,18743511;10,01;0,17743511;0,031483218;;;
109,56;10,18743511;10,01;0,17743511;0,031483218;;;
109,58;10,18743511;10,01;0,17743511;0,031483218;;;
109,6;10,18743511;10,01;0,17743511;0,031483218;;;
109,62;10,18743511;10,01;0,17743511;0,031483218;;;
109,64;10,18743511;10,01;0,17743511;0,031483218;;;
109,66;10,18743511;10,01;0,17743511;0,031483218;;;
109,68;10,18743511;10,01;0,17743511;0,031483218;;;
109,7;10,18743511;10,01;0,17743511;0,031483218;;;
109,72;10,18743511;10,01;0,17743511;0,031483218;;;
109,74;10,18743511;10,01;0,17743511;0,031483218;;;
109,76;10,18743511;10,01;0,17743511;0,031483218;;;
109,78;10,18743511;10,01;0,17743511;0,031483218;;;
109,8;10,18743511;10,01;0,17743511;0,031483218;;;
109,82;10,18743511;10,01;0,17743511;0,031483218;;;
109,84;10,18743511;10,01;0,17743511;0,031483218;;;
109,86;10,18743511;10,01;0,17743511;0,031483218;;;
109,88;10,18743511;10,01;0,17743511;0,031483218;;;
109,9;10,18743511;10,01;0,17743511;0,031483218;;;
109,92;10,18743511;10,01;0,17743511;0,031483218;;;
109,94;10,18743511;10,01;0,17743511;0,031483218;;;
109,96;10,18743511;10,01;0,17743511;0,031483218;;;
109,98;10,18743511;10,01;0,17743511;0,031483218;;;
110;10,18743511;10,01;0,17743511;0,031483218;;;
110,02;10,18743511;10,01;0,17743511;0,031483218;;;
110,04;10,18743511;10,01;0,17743511;0,031483218;;;
110,06;10,18743511;10,01;0,17743511;0,031483218;;;
110,08;10,18743511;10,01;0,17743511;0,031483218;;;
110,1;10,18743511;10,01;0,17743511;0,031483218;;;
110,12;10,18743511;10,01;0,17743511;0,031483218;;;
110,14;10,18743511;10,01;0,17743511;0,031483218;;;
110,16;10,18743511;10,01;0,17743511;0,031483218;;;
110,18;10,18743511;10,01;0,17743511;0,031483218;;;
110,2;10,18743511;10,01;0,17743511;0,031483218;;;
110,22;10,18743511;10,01;0,17743511;0,031483218;;;
110,24;10,18743511;10,01;0,17743511;0,031483218;;;
110,26;10,18743511;10,01;0,17743511;0,031483218;;;
110,28;10,18743511;10,01;0,17743511;0,031483218;;;
110,3;10,18743511;10,01;0,17743511;0,031483218;;;
110,32;10,18743511;10,01;0,17743511;0,031483218;;;
110,34;10,18743511;10,01;0,17743511;0,031483218;;;
110,36;10,18743511;10,01;0,17743511;0,031483218;;;
110,38;10,18743511;10,01;0,17743511;0,031483218;;;
110,4;10,18743511;10,01;0,17743511;0,031483218;;;
110,42;10,18743511;10,01;0,17743511;0,031483218;;;
110,44;10,18743511;10,01;0,17743511;0,031483218;;;
110,46;10,18743511;10,01;0,17743511;0,031483218;;;
110,48;10,18743511;10,01;0,17743511;0,031483218;;;
110,5;10,18743511;10,01;0,17743511;0,031483218;;;
110,52;10,18743511;10,01;0,17743511;0,031483218;;;
110,54;10,18743511;10,01;0,17743511;0,031483218;;;
110,56;10,18743511;10,01;0,17743511;0,031483218;;;
110,58;10,18743511;10,01;0,17743511;0,031483218;;;
110,6;10,18743511;10,01;0,17743511;0,031483218;;;
110,62;10,18743511;10,01;0,17743511;0,031483218;;;
110,64;10,18743511;10,01;0,17743511;0,031483218;;;
110,66;10,18743511;10,01;0,17743511;0,031483218;;;
110,68;10,18743511;10,01;0,17743511;0,031483218;;;
110,7;10,18743511;10,01;0,17743511;0,031483218;;;
110,72;10,18743511;10,01;0,17743511;0,031483218;;;
110,74;10,18743511;10,01;0,17743511;0,031483218;;;
110,76;10,18743511;10,01;0,17743511;0,031483218;;;
110,78;10,18743511;10,01;0,17743511;0,031483218;;;
110,8;10,18743511;10,01;0,17743511;0,031483218;;;
110,82;10,18743511;10,01;0,17743511;0,031483218;;;
110,84;10,18743511;10,01;0,17743511;0,031483218;;;
110,86;10,18743511;10,01;0,17743511;0,031483218;;;
110,88;10,18743511;10,01;0,17743511;0,031483218;;;
110,9;10,18743511;10,01;0,17743511;0,031483218;;;
110,92;10,18743511;10,01;0,17743511;0,031483218;;;
110,94;10,18743511;10,01;0,17743511;0,031483218;;;
110,96;10,18743511;10,01;0,17743511;0,031483218;;;
110,98;10,18743511;10,01;0,17743511;0,031483218;;;
111;10,18743511;10,01;0,17743511;0,031483218;;;
111,02;10,18743511;10,01;0,17743511;0,031483218;;;
111,04;10,18743511;10,01;0,17743511;0,031483218;;;
111,06;10,18743511;10,01;0,17743511;0,031483218;;;
111,08;10,18743511;10,01;0,17743511;0,031483218;;;
111,1;10,18743511;10,01;0,17743511;0,031483218;;;
111,12;10,18743511;10,01;0,17743511;0,031483218;;;
111,14;10,18743511;10,01;0,17743511;0,031483218;;;
111,16;10,18743511;10,01;0,17743511;0,031483218;;;
111,18;10,18743511;10,01;0,17743511;0,031483218;;;
111,2;10,18743511;10,01;0,17743511;0,031483218;;;
111,22;10,18743511;10,01;0,17743511;0,031483218;;;
111,24;10,18743511;10,01;0,17743511;0,031483218;;;
111,26;10,18743511;10,01;0,17743511;0,031483218;;;
111,28;10,18743511;10,01;0,17743511;0,031483218;;;
111,3;10,18743511;10,01;0,17743511;0,031483218;;;
111,32;10,18743511;10,01;0,17743511;0,031483218;;;
111,34;10,18743511;10,01;0,17743511;0,031483218;;;
111,36;10,18743511;10,01;0,17743511;0,031483218;;;
111,38;10,18743511;10,01;0,17743511;0,031483218;;;
111,4;10,18743511;10,01;0,17743511;0,031483218;;;
111,42;10,18743511;10,01;0,17743511;0,031483218;;;
111,44;10,18743511;10,01;0,17743511;0,031483218;;;
111,46;10,18743511;10,01;0,17743511;0,031483218;;;
111,48;10,18743511;10,01;0,17743511;0,031483218;;;
111,5;10,18743511;10,01;0,17743511;0,031483218;;;
111,52;10,18743511;10,01;0,17743511;0,031483218;;;
111,54;10,18743511;10,01;0,17743511;0,031483218;;;
111,56;10,18743511;10,01;0,17743511;0,031483218;;;
111,58;10,18743511;10,01;0,17743511;0,031483218;;;
111,6;10,18743511;10,01;0,17743511;0,031483218;;;
111,62;10,18743511;10,01;0,17743511;0,031483218;;;
111,64;10,18743511;10,01;0,17743511;0,031483218;;;
111,66;10,18743511;10,01;0,17743511;0,031483218;;;
111,68;10,18743511;10,01;0,17743511;0,031483218;;;
111,7;10,18743511;10,01;0,17743511;0,031483218;;;
111,72;10,18743511;10,01;0,17743511;0,031483218;;;
111,74;10,18743511;10,01;0,17743511;0,031483218;;;
111,76;10,18743511;10,01;0,17743511;0,031483218;;;
111,78;10,18743511;10,01;0,17743511;0,031483218;;;
111,8;10,18743511;10,01;0,17743511;0,031483218;;;
111,82;10,18743511;10,01;0,17743511;0,031483218;;;
111,84;10,18743511;10,01;0,17743511;0,031483218;;;
111,86;10,18743511;10,01;0,17743511;0,031483218;;;
111,88;10,18743511;10,01;0,17743511;0,031483218;;;
111,9;10,18743511;10,01;0,17743511;0,031483218;;;
111,92;10,18743511;10,01;0,17743511;0,031483218;;;
111,94;10,18743511;10,01;0,17743511;0,031483218;;;
111,96;10,18743511;10,01;0,17743511;0,031483218;;;
111,98;10,18743511;10,01;0,17743511;0,031483218;;;
112;10,18743511;10,01;0,17743511;0,031483218;;;
112,02;10,18743511;10,01;0,17743511;0,031483218;;;
112,04;10,18743511;10,01;0,17743511;0,031483218;;;
112,06;10,18743511;10,01;0,17743511;0,031483218;;;
112,08;10,18743511;10,01;0,17743511;0,031483218;;;
112,1;10,18743511;10,01;0,17743511;0,031483218;;;
112,12;10,18743511;10,01;0,17743511;0,031483218;;;
112,14;10,18743511;10,01;0,17743511;0,031483218;;;
112,16;10,18743511;10,01;0,17743511;0,031483218;;;
112,18;10,18743511;10,01;0,17743511;0,031483218;;;
112,2;10,18743511;10,01;0,17743511;0,031483218;;;
112,22;10,18743511;10,01;0,17743511;0,031483218;;;
112,24;10,18743511;10,01;0,17743511;0,031483218;;;
112,26;10,18743511;10,01;0,17743511;0,031483218;;;
112,28;10,18743511;10,01;0,17743511;0,031483218;;;
112,3;10,18743511;10,01;0,17743511;0,031483218;;;
112,32;10,18743511;10,01;0,17743511;0,031483218;;;
112,34;10,18743511;10,01;0,17743511;0,031483218;;;
112,36;10,18743511;10,01;0,17743511;0,031483218;;;
112,38;10,18743511;10,01;0,17743511;0,031483218;;;
112,4;10,18743511;10,01;0,17743511;0,031483218;;;
112,42;10,18743511;10,01;0,17743511;0,031483218;;;
112,44;10,18743511;10,01;0,17743511;0,031483218;;;
112,46;10,18743511;10,01;0,17743511;0,031483218;;;
112,48;10,18743511;10,01;0,17743511;0,031483218;;;
112,5;10,18743511;10,01;0,17743511;0,031483218;;;
112,52;10,18743511;10,01;0,17743511;0,031483218;;;
112,54;10,18743511;10,01;0,17743511;0,031483218;;;
112,56;10,18743511;10,01;0,17743511;0,031483218;;;
112,58;10,18743511;10,01;0,17743511;0,031483218;;;
112,6;10,18743511;10,01;0,17743511;0,031483218;;;
112,62;10,18743511;10,01;0,17743511;0,031483218;;;
112,64;10,18743511;10,01;0,17743511;0,031483218;;;
112,66;10,18743511;10,01;0,17743511;0,031483218;;;
112,68;10,18743511;10,01;0,17743511;0,031483218;;;
112,7;10,18743511;10,01;0,17743511;0,031483218;;;
112,72;10,18743511;10,01;0,17743511;0,031483218;;;
112,74;10,18743511;10,01;0,17743511;0,031483218;;;
112,76;10,18743511;10,01;0,17743511;0,031483218;;;
112,78;10,18743511;10,01;0,17743511;0,031483218;;;
112,8;10,18743511;10,01;0,17743511;0,031483218;;;
112,82;10,18743511;10,01;0,17743511;0,031483218;;;
112,84;10,18743511;10,01;0,17743511;0,031483218;;;
112,86;10,18743511;10,01;0,17743511;0,031483218;;;
112,88;10,18743511;10,01;0,17743511;0,031483218;;;
112,9;10,18743511;10,01;0,17743511;0,031483218;;;
112,92;10,18743511;10,01;0,17743511;0,031483218;;;
112,94;10,18743511;10,01;0,17743511;0,031483218;;;
112,96;10,18743511;10,01;0,17743511;0,031483218;;;
112,98;10,18743511;10,01;0,17743511;0,031483218;;;
113;10,18743511;10,01;0,17743511;0,031483218;;;
113,02;10,18743511;10,01;0,17743511;0,031483218;;;
113,04;10,18743511;10,01;0,17743511;0,031483218;;;
113,06;10,18743511;10,01;0,17743511;0,031483218;;;
113,08;10,18743511;10,01;0,17743511;0,031483218;;;
113,1;10,18743511;10,01;0,17743511;0,031483218;;;
113,12;10,18743511;10,01;0,17743511;0,031483218;;;
113,14;10,18743511;10,01;0,17743511;0,031483218;;;
113,16;10,18743511;10,01;0,17743511;0,031483218;;;
113,18;10,18743511;10,01;0,17743511;0,031483218;;;
113,2;10,18743511;10,01;0,17743511;0,031483218;;;
113,22;10,18743511;10,01;0,17743511;0,031483218;;;
113,24;10,18743511;10,01;0,17743511;0,031483218;;;
113,26;10,18743511;10,01;0,17743511;0,031483218;;;
113,28;10,18743511;10,01;0,17743511;0,031483218;;;
113,3;10,18743511;10,01;0,17743511;0,031483218;;;
113,32;10,18743511;10,01;0,17743511;0,031483218;;;
113,34;10,18743511;10,01;0,17743511;0,031483218;;;
113,36;10,18743511;10,01;0,17743511;0,031483218;;;
113,38;10,18743511;10,01;0,17743511;0,031483218;;;
113,4;10,18743511;10,01;0,17743511;0,031483218;;;
113,42;10,18743511;10,01;0,17743511;0,031483218;;;
113,44;10,18743511;10,01;0,17743511;0,031483218;;;
113,46;10,18743511;10,01;0,17743511;0,031483218;;;
113,48;10,18743511;10,01;0,17743511;0,031483218;;;
113,5;10,18743511;10,01;0,17743511;0,031483218;;;
113,52;10,18743511;10,01;0,17743511;0,031483218;;;
113,54;10,18743511;10,01;0,17743511;0,031483218;;;
113,56;10,18743511;10,01;0,17743511;0,031483218;;;
113,58;10,18743511;10,01;0,17743511;0,031483218;;;
113,6;10,18743511;10,01;0,17743511;0,031483218;;;
113,62;10,18743511;10,01;0,17743511;0,031483218;;;
113,64;10,18743511;10,01;0,17743511;0,031483218;;;
113,66;10,18743511;10,01;0,17743511;0,031483218;;;
113,68;10,18743511;10,01;0,17743511;0,031483218;;;
113,7;10,18743511;10,01;0,17743511;0,031483218;;;
